Id,Label,Degree,InDegree,OutDegree,Betweenness,Topik_Dominan
indepensumatera,indepensumatera,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
catties_0,catties_0,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
bycmsimel,bycmsimel,0.0031201248049922,0.00234009360374415,0.00078003120124805,1.8267709631101872e-06,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
baratlin,baratlin,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
kalarimbun,kalarimbun,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
lamborvhini,lamborvhini,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
indihome,indihome,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
kampretlordz,kampretlordz,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
zavikhaerul,zavikhaerul,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
kuntulterb55311,kuntulterb55311,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
doktermarket,doktermarket,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
4anonimitas,4anonimitas,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
seekhustle,seekhustle,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
smdyhlpm,smdyhlpm,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
hugovittorio2,hugovittorio2,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
arsipaja,arsipaja,0.0046801872074883,0.0046801872074883,0.0,0.0,Tidak Ada Topik / Target Saja
endah_enen,endah_enen,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
revelioncr49,revelioncr49,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
males_thinking,males_thinking,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
hidupsebagai62,hidupsebagai62,0.0031201248049922,0.0031201248049922,0.0,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
bloodymary90,bloodymary90,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
moneyeppo,moneyeppo,0.00234009360374415,0.00078003120124805,0.0015600624024961,1.2178473087401248e-06,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
cakewalk0,cakewalk0,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
fanji_apt,fanji_apt,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
keluhkesahkonoh,keluhkesahkonoh,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
cenayangsa6124,cenayangsa6124,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
ldhbbh,ldhbbh,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
strobervii,strobervii,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
eepybabiee,eepybabiee,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
terasrumah76,terasrumah76,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
arvinhonami,arvinhonami,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
ayam_sementara,ayam_sementara,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
iboinccc,iboinccc,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
radianbp,radianbp,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
keps_ky,keps_ky,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
kangdien_wae,kangdien_wae,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ekologic4,ekologic4,0.0015600624024961,0.00078003120124805,0.00078003120124805,6.089236543700624e-07,Topik 2: Isu Ekonomi Makro & Utang Nasional
pandusolusi,pandusolusi,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
cupang1997,cupang1997,0.00234009360374415,0.00078003120124805,0.0015600624024961,6.089236543700624e-07,Topik 2: Isu Ekonomi Makro & Utang Nasional
yumiaaww,yumiaaww,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
sorreand,sorreand,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
cyj99curr,cyj99curr,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
gyj96curr,gyj96curr,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
fitriwu12741399,fitriwu12741399,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
ktrnwhte,ktrnwhte,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
rudiyanto_zh,rudiyanto_zh,0.00234009360374415,0.00078003120124805,0.0015600624024961,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
febry1309,febry1309,0.00234009360374415,0.00078003120124805,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
duwitmu,duwitmu,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
ajgjlzfvck,ajgjlzfvck,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
madhink,madhink,0.00234009360374415,0.00078003120124805,0.0015600624024961,1.2178473087401248e-06,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
bangbib4,bangbib4,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
mrtweepsid,mrtweepsid,0.028081123244929798,0.0124804992199688,0.015600624024960999,0.0005486402125874263,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
ricardoo737,ricardoo737,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
holan_siregar,holan_siregar,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
bknantekaxing,bknantekaxing,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tempodotco,tempodotco,0.0039001560062402497,0.0039001560062402497,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
bejo1465,bejo1465,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
pakkarti,pakkarti,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
inibungaaaaa__,inibungaaaaa__,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
pinkcortis,pinkcortis,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
iam_skmn,iam_skmn,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
jawafess,jawafess,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
wahyu_djanti88,wahyu_djanti88,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
txtdrimedia,txtdrimedia,0.00234009360374415,0.00234009360374415,0.0,0.0,Tidak Ada Topik / Target Saja
samuel_atika,samuel_atika,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
txtdaritaxpayer,txtdaritaxpayer,0.0031201248049922,0.0031201248049922,0.0,0.0,Tidak Ada Topik / Target Saja
lullabyiez17741,lullabyiez17741,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
jaeysss97,jaeysss97,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
piizetta,piizetta,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
yusrulyh,yusrulyh,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tijekoridorui,tijekoridorui,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
rizahariati,rizahariati,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
insidefolkative,insidefolkative,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
cania_citta,cania_citta,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
heloanggi,heloanggi,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
nowplayingbts,nowplayingbts,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
kompastv,kompastv,0.00234009360374415,0.00234009360374415,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
bangherwin,bangherwin,0.00234009360374415,0.0015600624024961,0.00078003120124805,1.8267709631101872e-06,Topik 2: Isu Ekonomi Makro & Utang Nasional
empressistyping,empressistyping,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
tangankanancuan,tangankanancuan,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
latte_coffee20,latte_coffee20,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
tri_jabroni,tri_jabroni,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
polisiolahraga,polisiolahraga,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
rangerpinktweet,rangerpinktweet,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
terzinocom,terzinocom,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
sate_ayam63638,sate_ayam63638,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
mkbijaksana,mkbijaksana,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
buahlil_ku,buahlil_ku,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
sahamgiladiskon,sahamgiladiskon,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
kopi_and_chat,kopi_and_chat,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
budibukanintel,budibukanintel,0.00234009360374415,0.00234009360374415,0.0,0.0,Tidak Ada Topik / Target Saja
minesuga27,minesuga27,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
valiisaa,valiisaa,0.00234009360374415,0.0015600624024961,0.00078003120124805,1.2178473087401248e-06,Topik 2: Isu Ekonomi Makro & Utang Nasional
gesterbein_f,gesterbein_f,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
ndi_1810,ndi_1810,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
lostenvan,lostenvan,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
jongin_l14,jongin_l14,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
akualcade,akualcade,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
rivani_mutiara,rivani_mutiara,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
ayikrizal,ayikrizal,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
ndogito,ndogito,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
djolafix,djolafix,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
kilik_panji,kilik_panji,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
esk0pihitam,esk0pihitam,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
xenonspade,xenonspade,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
rezawakas,rezawakas,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
ara___jpg,ara___jpg,0.0015600624024961,0.00078003120124805,0.00078003120124805,1.2178473087401248e-06,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
kreditpintar,kreditpintar,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
spritesoup,spritesoup,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
catp00h,catp00h,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
rakoen25,rakoen25,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
didikw,didikw,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
undetectedhi,undetectedhi,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
jwkthc,jwkthc,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tiket,tiket,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
ime_indonesia,ime_indonesia,0.00234009360374415,0.00234009360374415,0.0,0.0,Tidak Ada Topik / Target Saja
vandy_46,vandy_46,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
crumblefrost,crumblefrost,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
mximc,mximc,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
dipsilovebot,dipsilovebot,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ssongminkiz,ssongminkiz,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
yappingfess,yappingfess,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
yeontansmine,yeontansmine,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
bts_bighit,bts_bighit,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
nvideo92384,nvideo92384,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
americhanoo_,americhanoo_,0.00234009360374415,0.00234009360374415,0.0,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
lunivers010,lunivers010,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
aphin123,aphin123,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
zxiin_888,zxiin_888,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
setyowisanggeni,setyowisanggeni,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
kaitosenseidx,kaitosenseidx,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
ejapratamaa,ejapratamaa,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
kompascom,kompascom,0.0078003120124804995,0.0078003120124804995,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
aa_kuuun,aa_kuuun,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
kebayoranbentar,kebayoranbentar,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
iwahyudis,iwahyudis,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
lamberesing,lamberesing,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
delasyahmareads,delasyahmareads,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
joe43369941,joe43369941,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
gessafa,gessafa,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
borabuchanesu,borabuchanesu,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
fat_bry,fat_bry,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
aninur72,aninur72,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
liliwasalitle,liliwasalitle,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tang__kira,tang__kira,0.0015600624024961,0.00078003120124805,0.00078003120124805,6.089236543700624e-07,Topik 1: Masalah Finansial & Beban Hutang Pribadi
asura0599,asura0599,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
sarunglove,sarunglove,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
rafikarija92834,rafikarija92834,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
18fesss,18fesss,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
pamenangagro,pamenangagro,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
rizkidwika,rizkidwika,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
duketology_x,duketology_x,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
uliisshh,uliisshh,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
gr63_idn,gr63_idn,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
ashclothleee,ashclothleee,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
bakanosan1,bakanosan1,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
miekuah02,miekuah02,0.0015600624024961,0.00078003120124805,0.00078003120124805,6.089236543700624e-07,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
menuembegejelek,menuembegejelek,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
zalkad,zalkad,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
charsiuchicken,charsiuchicken,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
bismillahyuk_,bismillahyuk_,0.00546021840873635,0.0031201248049922,0.00234009360374415,1.2178473087401249e-05,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
fffrrrnnnyyy,fffrrrnnnyyy,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
sgrdamai,sgrdamai,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
creeping5ilence,creeping5ilence,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
sudarsa78503993,sudarsa78503993,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
ciptabuana_,ciptabuana_,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
bonartoiki92774,bonartoiki92774,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
waffles21952181,waffles21952181,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
cutemistakess,cutemistakess,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
unaboobies,unaboobies,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
txtpersahaman,txtpersahaman,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
_raiputra,_raiputra,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
handierawan,handierawan,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
sumampir17,sumampir17,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
stelanau,stelanau,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
amirasiwie,amirasiwie,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
ardisatriawan,ardisatriawan,0.00234009360374415,0.00234009360374415,0.0,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
tehannaaja,tehannaaja,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
rashelvavn,rashelvavn,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
zanski_,zanski_,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
stfugurlyash,stfugurlyash,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
bluelinedot,bluelinedot,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
tirta_cipeng,tirta_cipeng,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
bagoesbagus7,bagoesbagus7,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
pengennyetir,pengennyetir,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
namazu_sensei,namazu_sensei,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
buzuzima0,buzuzima0,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
likamarl,likamarl,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
andaharustahuu,andaharustahuu,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
mylifenano2,mylifenano2,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
dipuppy_,dipuppy_,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
nufariesta,nufariesta,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
syfaeth,syfaeth,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
9odwilling,9odwilling,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
sultanaffandie_,sultanaffandie_,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
debtfree2k27,debtfree2k27,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
dhee_armina,dhee_armina,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
silvigagalkurus,silvigagalkurus,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
saskexyz,saskexyz,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
kiluazoldyck25,kiluazoldyck25,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
dhisacapcn,dhisacapcn,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
homemanproud,homemanproud,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
saktikunco8211,saktikunco8211,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
emir_is_fam,emir_is_fam,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
daredevils29,daredevils29,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
muly38921,muly38921,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tatangberkutang,tatangberkutang,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
randomt61609964,randomt61609964,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
cokopaymania,cokopaymania,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
anggapph2,anggapph2,0.0031201248049922,0.00078003120124805,0.00234009360374415,1.8267709631101872e-06,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
ardaffaf,ardaffaf,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
boora_nuna,boora_nuna,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
